Date,Open,High,Low,Close,Adj Close,Volume
2022-08-02,28.809999465942383,34.83000183105469,28.579999923706055,34.04999923706055,34.04999923706055,11973300
2022-08-03,34.75,35.59000015258789,32.5,34.900001525878906,34.900001525878906,10022200
2022-08-04,34.959999084472656,37.970001220703125,32.09000015258789,33.540000915527344,33.540000915527344,14196700
2022-08-05,34.709999084472656,48.4900016784668,34.630001068115234,46.97999954223633,46.97999954223633,46780000
2022-08-08,46.88999938964844,50.77000045776367,43.22999954223633,46.459999084472656,46.459999084472656,19293700
2022-08-09,44.849998474121094,45.900001525878906,40.56999969482422,41.43000030517578,41.43000030517578,9221600
2022-08-10,45.459999084472656,48.095001220703125,44.77000045776367,47.310001373291016,47.310001373291016,9899000
2022-08-11,50.2599983215332,57.31999969482422,49.369998931884766,50.130001068115234,50.130001068115234,16203900
2022-08-12,50.93000030517578,52.5,48.04999923706055,52.099998474121094,52.099998474121094,9507600
2022-08-15,51.71500015258789,52.20000076293945,48.79999923706055,51.0,51.0,6212600
2022-08-16,50.900001525878906,58.04999923706055,48.9370002746582,54.59000015258789,54.59000015258789,12457300
2022-08-17,52.900001525878906,54.41999816894531,48.61000061035156,49.619998931884766,49.619998931884766,8375100
2022-08-18,49.09000015258789,49.119998931884766,45.849998474121094,47.86000061035156,47.86000061035156,6089100
2022-08-19,45.619998931884766,46.29999923706055,41.904998779296875,42.29999923706055,42.29999923706055,6723700
2022-08-22,40.290000915527344,41.25,35.25,35.959999084472656,35.959999084472656,11598800
2022-08-23,36.09000015258789,36.43000030517578,34.05500030517578,34.70000076293945,34.70000076293945,8015100
2022-08-24,35.349998474121094,37.816001892089844,34.88999938964844,36.09000015258789,36.09000015258789,6266900
2022-08-25,37.41999816894531,39.279998779296875,36.63999938964844,38.4900016784668,38.4900016784668,7530900
2022-08-26,38.689998626708984,39.5,34.04999923706055,35.540000915527344,35.540000915527344,8092400
2022-08-29,34.650001525878906,35.43000030517578,33.400001525878906,34.209999084472656,34.209999084472656,5488300
2022-08-30,34.939998626708984,36.40999984741211,31.93000030517578,33.09000015258789,33.09000015258789,5847000
2022-08-31,33.75,34.78799819946289,32.08000183105469,32.9900016784668,32.9900016784668,9461500
2022-09-01,32.349998474121094,32.939998626708984,30.389999389648438,32.779998779296875,32.779998779296875,4981300
2022-09-02,33.880001068115234,33.880001068115234,30.360000610351562,31.579999923706055,31.579999923706055,5970800
2022-09-06,31.600000381469727,32.29999923706055,29.90999984741211,31.489999771118164,31.489999771118164,5725600
2022-09-07,31.219999313354492,33.9900016784668,30.801000595092773,33.310001373291016,33.310001373291016,5324900
2022-09-08,32.18000030517578,34.02000045776367,31.697999954223633,33.97999954223633,33.97999954223633,5932700
2022-09-09,34.31999969482422,37.47999954223633,34.20000076293945,36.619998931884766,36.619998931884766,5909000
2022-09-12,40.20000076293945,42.4900016784668,38.81999969482422,42.279998779296875,42.279998779296875,16409900
2022-09-13,37.20000076293945,38.97999954223633,36.599998474121094,36.810001373291016,36.810001373291016,10403000
2022-09-14,36.61000061035156,36.79999923706055,34.2599983215332,36.06999969482422,36.06999969482422,7182300
2022-09-15,35.439998626708984,38.47999954223633,35.310001373291016,37.02000045776367,37.02000045776367,6449200
2022-09-16,35.119998931884766,35.459999084472656,32.5099983215332,32.91999816894531,32.91999816894531,9187300
2022-09-19,32.529998779296875,34.150001525878906,32.220001220703125,33.45000076293945,33.45000076293945,5680200
2022-09-20,32.5099983215332,33.33000183105469,30.90999984741211,30.969999313354492,30.969999313354492,6343700
2022-09-21,31.290000915527344,33.56999969482422,30.420000076293945,30.65999984741211,30.65999984741211,8686800
2022-09-22,30.280000686645508,30.81999969482422,26.850000381469727,26.969999313354492,26.969999313354492,9198400
2022-09-23,26.264999389648438,26.996000289916992,25.253000259399414,26.200000762939453,26.200000762939453,7518000
2022-09-26,26.579999923706055,27.68000030517578,24.420000076293945,24.440000534057617,24.440000534057617,6432800
