Date,Open,High,Low,Close,Adj Close,Volume,Returns %
2022-09-09,291.6700134277344,299.8500061035156,291.25,299.67999267578125,299.67999267578125,54338100,3.602289482946186
2022-09-12,300.7200012207031,305.489990234375,300.3999938964844,304.4200134277344,304.4200134277344,48674600,1.581694096302666
2022-09-13,292.8999938964844,297.3999938964844,290.3999938964844,292.1300048828125,292.1300048828125,68229600,-4.037188096320543
2022-09-14,292.239990234375,306.0,291.6400146484375,302.6099853515625,302.6099853515625,72628700,3.587437200418364
2022-09-15,301.8299865722656,309.1199951171875,300.7200012207031,303.75,303.75,64795500,0.3767273730617582
2022-09-16,299.6099853515625,303.7099914550781,295.6000061035156,303.3500061035156,303.3500061035156,87087800,-0.13168523341049454
2022-09-19,300.0899963378906,309.8399963378906,297.79998779296875,309.07000732421875,309.07000732421875,60231200,1.8856110452001085
2022-09-20,306.9100036621094,313.3299865722656,305.5799865722656,308.7300109863281,308.7300109863281,61642800,-0.11000625419275156
2022-09-21,308.2900085449219,313.79998779296875,300.6300048828125,300.79998779296875,300.79998779296875,62555700,-2.5685948599634356
2022-09-22,299.8599853515625,301.2900085449219,285.82000732421875,288.5899963378906,288.5899963378906,70545400,-4.059172855911775
2022-09-23,283.0899963378906,284.5,272.82000732421875,275.3299865722656,275.3299865722656,63748400,-4.594757245188685
2022-09-26,271.8299865722656,284.0899963378906,270.3099975585937,276.010009765625,276.010009765625,58076900,0.24698479153155706
2022-09-27,283.8399963378906,288.6700134277344,277.510009765625,282.94000244140625,282.94000244140625,61925200,2.510775852537339
2022-09-28,283.0799865722656,289.0,277.57000732421875,287.8099975585937,287.8099975585937,54664800,1.7212112374233701
2022-09-29,282.760009765625,283.6499938964844,265.7799987792969,268.2099914550781,268.2099914550781,77620600,-6.810050474193585
2022-09-30,266.1499938964844,275.57000732421875,262.4700012207031,265.25,265.25,67726600,-1.1036096899372572
2022-10-03,254.5,255.16000366210935,241.00999450683597,242.3999938964844,242.3999938964844,98363500,-8.614516909902203
2022-10-04,250.5200042724609,257.5,242.00999450683597,249.44000244140625,249.44000244140625,109578500,2.9042940273044104
2022-10-05,245.00999450683597,246.6699981689453,233.2700042724609,240.80999755859372,240.80999755859372,86982700,-3.4597517632881436
2022-10-06,239.44000244140625,244.5800018310547,235.3500061035156,238.1300048828125,238.1300048828125,69298400,-1.112907563204113
2022-10-07,233.94000244140625,234.57000732421875,222.0200042724609,223.07000732421875,223.07000732421875,83916800,-6.324275500689214
2022-10-10,223.92999267578125,226.9900054931641,218.3600006103516,222.9600067138672,222.9600067138672,67925000,-0.04931214719139376
2022-10-11,220.9499969482422,225.75,215.0,216.5,216.5,77013200,-2.897383620084637
2022-10-12,215.3300018310547,219.3000030517578,211.50999450683597,217.2400054931641,217.2400054931641,66860700,0.3418039229395431
2022-10-13,208.3000030517578,222.9900054931641,206.22000122070312,221.72000122070312,221.72000122070312,91483000,2.062233296932958
2022-10-14,224.00999450683597,226.25999450683597,204.16000366210935,204.9900054931641,204.9900054931641,94124500,-7.545550981161043
2022-10-17,210.0399932861328,221.8600006103516,209.4499969482422,219.3500061035156,219.3500061035156,79428800,7.005219876844371
2022-10-18,229.5,229.82000732421875,217.25,220.19000244140625,220.19000244140625,75891900,0.3829479437052141
2022-10-19,219.8000030517578,222.92999267578125,217.77999877929688,222.0399932861328,222.0399932861328,66571500,0.8401793106927569
2022-10-20,208.27999877929688,215.5500030517578,202.0,207.27999877929688,207.27999877929688,117798100,-6.64744863679374
2022-10-21,206.4199981689453,214.66000366210935,203.8000030517578,214.44000244140625,214.44000244140625,75713800,3.454266549727758
2022-10-24,205.82000732421875,213.5,198.58999633789065,211.25,211.25,100446800,-1.4875967194030837
2022-10-25,210.1000061035156,224.3500061035156,210.0,222.4199981689453,222.4199981689453,96507900,5.287573097725584
2022-10-26,219.3999938964844,230.6000061035156,218.1999969482422,224.63999938964844,224.63999938964844,85012500,0.9981122376490958
2022-10-27,229.7700042724609,233.80999755859372,222.8500061035156,225.08999633789065,225.08999633789065,61638800,0.20031915485436702
2022-10-28,225.3999938964844,228.8600006103516,216.3500061035156,228.5200042724609,228.5200042724609,69152400,1.523838460338034
2022-10-31,226.19000244140625,229.8500061035156,221.94000244140625,227.5399932861328,227.5399932861328,61554300,-0.42885129004270883
2022-11-01,234.0500030517578,237.3999938964844,227.27999877929688,227.82000732421875,227.82000732421875,62688800,0.12306146011606955
2022-11-02,226.0399932861328,227.8699951171875,214.82000732421875,214.97999572753903,214.97999572753903,63070300,-5.636033352596037
2022-11-03,211.3600006103516,221.1999969482422,210.13999938964844,215.30999755859372,215.30999755859372,56538800,0.15350350619269815
2022-11-04,222.6000061035156,223.8000030517578,203.0800018310547,207.47000122070312,207.47000122070312,98622200,-3.64125977743186
2022-11-07,208.6499938964844,208.8999938964844,196.66000366210935,197.0800018310547,197.0800018310547,93916500,-5.007952633400592
2022-11-08,194.0200042724609,195.1999969482422,186.75,191.3000030517578,191.3000030517578,128803400,-2.932818513088775
2022-11-09,190.77999877929688,195.88999938964844,177.1199951171875,177.58999633789062,177.58999633789062,127062700,-7.166757185130745
2022-11-10,189.8999938964844,191.0,180.02999877929688,190.72000122070312,190.72000122070312,132703000,7.393437216942544
2022-11-11,186.0,196.5200042724609,182.58999633789065,195.97000122070312,195.97000122070312,114403600,2.7527264924482875
2022-11-14,192.7700042724609,195.72999572753903,186.33999633789065,190.9499969482422,190.9499969482422,92226600,-2.561618738169713
2022-11-15,195.8800048828125,200.82000732421875,192.05999755859372,194.4199981689453,194.4199981689453,91293800,1.8172303095892017
2022-11-16,191.50999450683597,192.57000732421875,185.66000366210935,186.9199981689453,186.9199981689453,66567600,-3.857627852399581
2022-11-17,183.9600067138672,186.16000366210935,180.8999938964844,183.1699981689453,183.1699981689453,64336000,-2.0062058831236462
2022-11-18,185.0500030517578,185.19000244140625,176.5500030517578,180.19000244140625,180.19000244140625,76048900,-1.6269016527425406
2022-11-21,175.85000610351562,176.77000427246094,167.5399932861328,167.8699951171875,167.8699951171875,92882700,-6.837231343190053
2022-11-22,168.6300048828125,170.9199981689453,166.19000244140625,169.91000366210938,169.91000366210938,78452300,1.215231193339683
2022-11-23,173.57000732421875,183.6199951171875,172.5,183.1999969482422,183.1999969482422,109536700,7.821783885404354
2022-11-25,185.05999755859372,185.1999969482422,180.6300048828125,182.8600006103516,182.8600006103516,50672700,-0.18558752377416665
2022-11-28,179.9600067138672,188.5,179.0,182.9199981689453,182.9199981689453,92905200,0.03281065207998424
2022-11-29,184.9900054931641,186.3800048828125,178.75,180.8300018310547,180.8300018310547,83357100,-1.1425739989130657
2022-11-30,182.42999267578125,194.75999450683597,180.6300048828125,194.6999969482422,194.6999969482422,109186400,7.670184691003823
2022-12-01,197.0800018310547,198.9199981689453,191.8000030517578,194.6999969482422,194.6999969482422,80046200,0.0
2022-12-02,191.77999877929688,196.25,191.1100006103516,194.8600006103516,194.8600006103516,73645900,0.08217959148295595
2022-12-05,189.44000244140625,191.2700042724609,180.5500030517578,182.4499969482422,182.4499969482422,93122700,-6.368676805520934
2022-12-06,181.22000122070312,183.6499938964844,175.3300018310547,179.82000732421875,179.82000732421875,92150800,-1.441485156488942
2022-12-07,175.02999877929688,179.3800048828125,172.22000122070312,174.0399932861328,174.0399932861328,84213300,-3.2143331123685615
2022-12-08,172.1999969482422,175.1999969482422,169.05999755859375,173.44000244140625,173.44000244140625,97624500,-0.3447430865732959
2022-12-09,173.83999633789062,182.5,173.36000061035156,179.0500030517578,179.0500030517578,104872300,3.23454827685834
2022-12-12,176.10000610351562,177.3699951171875,167.52000427246094,167.82000732421875,167.82000732421875,109794500,-6.27198857086465
2022-12-13,174.8699951171875,175.0500030517578,156.91000366210938,160.9499969482422,160.9499969482422,175862700,-4.093677795344208
2022-12-14,159.25,161.6199951171875,155.30999755859375,156.8000030517578,156.8000030517578,140682300,-2.5784367661833008
2022-12-15,153.44000244140625,160.92999267578125,153.27999877929688,157.6699981689453,157.6699981689453,122334500,0.5548438139381551
2022-12-16,159.63999938964844,160.99000549316406,150.0399932861328,150.22999572753906,150.22999572753906,139032200,-4.718717909436521
2022-12-19,154.0,155.25,145.82000732421875,149.8699951171875,149.8699951171875,139390600,-0.239632976495896
2022-12-20,146.0500030517578,148.47000122070312,137.66000366210938,137.8000030517578,137.8000030517578,159563300,-8.053641461716088
2022-12-21,139.33999633789062,141.25999450683594,135.88999938964844,137.57000732421875,137.57000732421875,145417400,-0.1669054589590102
2022-12-22,136.0,136.6300048828125,122.26000213623048,125.3499984741211,125.3499984741211,210090300,-8.882756559936855
2022-12-23,126.37000274658205,128.6199951171875,121.0199966430664,123.1500015258789,123.1500015258789,166989700,-1.7550833466474902
2022-12-27,117.5,119.66999816894533,108.76000213623048,109.0999984741211,109.0999984741211,208643400,-11.40885333144338
2022-12-28,110.3499984741211,116.2699966430664,108.23999786376952,112.70999908447266,112.70999908447266,221070500,3.308891531476843
2022-12-29,120.38999938964844,123.56999969482422,117.5,121.81999969482422,121.81999969482422,221923300,8.08269069678893
2022-12-30,119.9499969482422,124.4800033569336,119.75,123.18000030517578,123.18000030517578,157777300,1.1164017515666869
2023-01-03,118.47000122070312,118.8000030517578,104.63999938964844,108.0999984741211,108.0999984741211,231402800,-12.242248574195735
2023-01-04,109.11000061035156,114.58999633789062,107.5199966430664,113.63999938964844,113.63999938964844,180389000,5.124885285593783
2023-01-05,110.51000213623048,111.75,107.16000366210938,110.33999633789062,110.33999633789062,157986300,-2.9039097760312105
2023-01-06,103.0,114.38999938964844,101.80999755859376,113.05999755859376,113.05999755859376,220911100,2.4651090365942707
2023-01-09,118.95999908447266,123.5199966430664,117.11000061035156,119.7699966430664,119.7699966430664,190284000,5.934901140427806
2023-01-10,121.06999969482422,122.76000213623048,114.91999816894533,118.8499984741211,118.8499984741211,167642500,-0.7681374256751861
2023-01-11,122.08999633789062,125.9499969482422,120.51000213623048,123.22000122070312,123.22000122070312,183810800,3.6769060182475055
2023-01-12,122.55999755859376,124.12999725341795,117.0,123.55999755859376,123.55999755859376,169400900,0.27592625752508315
2023-01-13,116.5500030517578,122.62999725341795,115.5999984741211,122.4000015258789,122.4000015258789,180714100,-0.9388119582672938
2023-01-17,125.6999969482422,131.6999969482422,125.0199966430664,131.49000549316406,131.49000549316406,186477000,7.426473736900463
2023-01-18,136.55999755859375,136.67999267578125,127.01000213623048,128.77999877929688,128.77999877929688,195680300,-2.0609982513142944
2023-01-19,127.26000213623048,129.99000549316406,124.30999755859376,127.16999816894533,127.16999816894533,170291900,-1.2501946153228083
2023-01-20,128.67999267578125,133.50999450683594,127.3499984741211,133.4199981689453,133.4199981689453,138858100,4.9146812062518475
2023-01-23,135.8699951171875,145.3800048828125,134.27000427246094,143.75,143.75,203119200,7.742468874848996
2023-01-24,143.0,146.5,141.10000610351562,143.88999938964844,143.88999938964844,158699100,0.09739087975544347
2023-01-25,141.91000366210938,146.41000366210938,138.07000732421875,144.42999267578125,144.42999267578125,192734300,0.3752820129427681
2023-01-26,159.97000122070312,161.4199981689453,154.75999450683594,160.27000427246094,160.27000427246094,234815100,10.967259156647335
2023-01-27,162.42999267578125,180.67999267578125,161.1699981689453,177.89999389648438,177.89999389648438,306590600,11.000180416824756
2023-01-30,178.0500030517578,179.77000427246094,166.5,166.66000366210938,166.66000366210938,230878800,-6.318150994943417
2023-01-31,164.57000732421875,174.3000030517578,162.77999877929688,173.22000122070312,173.22000122070312,196813500,3.9361558949042363
2023-02-01,173.88999938964844,183.80999755859372,169.92999267578125,181.41000366210935,181.41000366210935,213806300,4.728092820511631
2023-02-02,187.3300018310547,196.75,182.6100006103516,188.2700042724609,188.2700042724609,217448300,3.7814897039133877
2023-02-03,183.9499969482422,199.0,183.69000244140625,189.97999572753903,189.97999572753903,232662000,0.9082654784473565
2023-02-06,193.00999450683597,198.1699981689453,189.9199981689453,194.75999450683597,194.75999450683597,186188100,2.5160537355481294
2023-02-07,196.42999267578125,197.5,189.5500030517578,196.80999755859372,196.80999755859372,186010300,1.052579127940878
2023-02-08,196.1000061035156,203.0,194.30999755859372,201.2899932861328,201.2899932861328,180673600,2.276304955598274
2023-02-09,207.77999877929688,214.0,204.7700042724609,207.32000732421875,207.32000732421875,215431400,2.995684951667865
2023-02-10,202.22999572753903,206.1999969482422,192.88999938964844,196.88999938964844,196.88999938964844,204754100,-5.030873801899527
2023-02-13,194.4199981689453,196.3000030517578,187.6100006103516,194.63999938964844,194.63999938964844,172475500,-1.1427700782035255
2023-02-14,191.94000244140625,209.82000732421875,189.44000244140625,209.25,209.25,216455700,7.50616556523096
2023-02-15,211.75999450683597,214.66000366210935,206.1100006103516,214.2400054931641,214.2400054931641,181006400,2.384709913101113
2023-02-16,210.77999877929688,217.6499938964844,201.83999633789065,202.0399932861328,202.0399932861328,229586500,-5.694553722096762
2023-02-17,199.9900054931641,208.44000244140625,197.5,208.30999755859372,208.30999755859372,213738500,3.1033480898909005
2023-02-21,204.9900054931641,209.7100067138672,197.22000122070312,197.3699951171875,197.3699951171875,180018600,-5.2517894338359845
2023-02-22,197.92999267578125,201.9900054931641,191.77999877929688,200.8600006103516,200.8600006103516,191828500,1.7682553475729224
2023-02-23,203.91000366210935,205.13999938964844,196.3300018310547,202.07000732421875,202.07000732421875,146360000,0.6024129792842281
2023-02-24,196.3300018310547,197.6699981689453,192.8000030517578,196.8800048828125,196.8800048828125,142228100,-2.5684180003413215
2023-02-27,202.02999877929688,209.4199981689453,201.25999450683597,207.6300048828125,207.6300048828125,161028300,5.46017865369246
2023-02-28,210.58999633789065,211.22999572753903,203.75,205.7100067138672,205.7100067138672,153144900,-0.9247209573726933
2023-03-01,206.2100067138672,207.1999969482422,198.5200042724609,202.7700042724609,202.7700042724609,156852800,-1.4291975817664948
2023-03-02,186.7400054931641,193.75,186.00999450683597,190.8999938964844,190.8999938964844,181500700,-5.853928157947285
2023-03-03,194.8000030517578,200.47999572753903,192.8800048828125,197.7899932861328,197.7899932861328,154193300,3.6092192823141245
2023-03-06,198.5399932861328,198.6000061035156,192.3000030517578,193.80999755859372,193.80999755859372,128100100,-2.0122331071529165
2023-03-07,191.3800048828125,194.1999969482422,186.1000061035156,187.7100067138672,187.7100067138672,148125800,-3.14740773002814
2023-03-08,185.0399932861328,186.5,180.0,182.0,182.0,151897800,-3.041929843714275
2023-03-09,180.25,185.17999267578125,172.50999450683594,172.9199981689453,172.9199981689453,170023800,-4.989011995084991
2023-03-10,175.1300048828125,178.2899932861328,168.44000244140625,173.44000244140625,173.44000244140625,191488900,0.30071956856769777
2023-03-13,167.4600067138672,177.35000610351562,163.91000366210938,174.47999572753906,174.47999572753906,167790300,0.5996271168666301
2023-03-14,177.30999755859375,183.8000030517578,177.13999938964844,183.25999450683597,183.25999450683597,143717900,5.0320947926932424
2023-03-15,180.8000030517578,182.33999633789065,176.02999877929688,180.4499969482422,180.4499969482422,145995600,-1.5333393227232484
2023-03-16,180.3699951171875,185.80999755859372,178.83999633789062,184.1300048828125,184.1300048828125,121136800,2.0393505108375454
2023-03-17,184.5200042724609,186.22000122070312,177.3300018310547,180.1300048828125,180.1300048828125,133197100,-2.172378153438792
2023-03-20,178.0800018310547,186.44000244140625,176.35000610351562,183.25,183.25,129684400,1.7320796272765726
2023-03-21,188.27999877929688,198.0,188.0399932861328,197.5800018310547,197.5800018310547,153391400,7.8199191438224736
2023-03-22,199.3000030517578,200.66000366210935,190.9499969482422,191.1499938964844,191.1499938964844,150376400,-3.2543819591966616
2023-03-23,195.25999450683597,199.30999755859372,188.6499938964844,192.22000122070312,192.22000122070312,144193900,0.5597736638161654
2023-03-24,191.6499938964844,192.3600006103516,187.1499938964844,190.41000366210935,190.41000366210935,116312400,-0.9416281069083876
2023-03-27,194.4199981689453,197.38999938964844,189.94000244140625,191.80999755859372,191.80999755859372,120851600,0.7352522816861606
2023-03-28,192.0,192.3500061035156,185.42999267578125,189.19000244140625,189.19000244140625,98654600,-1.365932511618495
2023-03-29,193.1300048828125,195.2899932861328,189.44000244140625,193.8800048828125,193.8800048828125,123660000,2.4789906342217005
2023-03-30,195.5800018310547,197.3300018310547,194.4199981689453,195.27999877929688,195.27999877929688,110252200,0.7220929756684091
2023-03-31,197.52999877929688,207.7899932861328,197.1999969482422,207.4600067138672,207.4600067138672,170222100,6.237201971890638
2023-04-03,199.91000366210935,202.69000244140625,192.1999969482422,194.7700042724609,194.7700042724609,169545900,-6.11684277968263
2023-04-04,197.32000732421875,198.7400054931641,190.32000732421875,192.5800018310547,192.5800018310547,126463800,-1.1244043709844886
2023-04-05,190.5200042724609,190.67999267578125,183.75999450683597,185.5200042724609,185.5200042724609,133882500,-3.6660076287606036
2023-04-06,183.0800018310547,186.38999938964844,179.74000549316406,185.05999755859372,185.05999755859372,123857900,-0.2479553165553039
2023-04-10,179.94000244140625,185.1000061035156,176.11000061035156,184.50999450683597,184.50999450683597,142154600,-0.29720256079848184
2023-04-11,186.69000244140625,189.19000244140625,185.6499938964844,186.7899932861328,186.7899932861328,115770900,1.235704757019196
2023-04-12,190.7400054931641,191.5800018310547,180.30999755859372,180.5399932861328,180.5399932861328,150256300,-3.3460036536464677
2023-04-13,182.9600067138672,186.5,180.94000244140625,185.8999938964844,185.8999938964844,112933000,2.9688716127604264
2023-04-14,183.9499969482422,186.27999877929688,182.00999450683597,185.0,185.0,96438700,-0.484127986031857
2023-04-17,186.32000732421875,189.69000244140625,182.69000244140625,187.0399932861328,187.0399932861328,116662200,1.1026990735853115
2023-04-18,187.1499938964844,187.69000244140625,183.5800018310547,184.30999755859372,184.30999755859372,92067000,-1.4595786064656058
2023-04-19,179.10000610351562,183.5,177.64999389648438,180.58999633789065,180.58999633789065,125732700,-2.0183393575926023
2023-04-20,166.1699981689453,169.6999969482422,160.55999755859375,162.99000549316406,162.99000549316406,210970800,-9.745828230593878
2023-04-21,164.8000030517578,166.0,161.32000732421875,165.0800018310547,165.0800018310547,123539000,1.2822849668400638
2023-04-24,164.64999389648438,165.64999389648438,158.61000061035156,162.5500030517578,162.5500030517578,140006600,-1.5325895028073244
2023-04-25,159.82000732421875,163.47000122070312,158.75,160.6699981689453,160.6699981689453,121999300,-1.1565701922588656
2023-04-26,160.2899932861328,160.6699981689453,153.13999938964844,153.75,153.75,153364100,-4.306963495243776
2023-04-27,152.63999938964844,160.47999572753906,152.3699951171875,160.19000244140625,160.19000244140625,127015200,4.1886194740853755
2023-04-28,160.89999389648438,165.0,157.32000732421875,164.30999755859375,164.30999755859375,122515800,2.5719427270091355
2023-05-01,163.1699981689453,163.27999877929688,158.8300018310547,161.8300018310547,161.8300018310547,109015000,-1.509339519437758
2023-05-02,161.8800048828125,165.49000549316406,158.92999267578125,160.30999755859375,160.30999755859375,128259700,-0.939259874721976
2023-05-03,160.00999450683594,165.0,159.91000366210938,160.61000061035156,160.61000061035156,119728000,0.18713932775662467
2023-05-04,162.7100067138672,162.9499969482422,159.64999389648438,161.1999969482422,161.1999969482422,95108500,0.3673471985857102
2023-05-05,163.97000122070312,170.7899932861328,163.50999450683594,170.05999755859375,170.05999755859375,107440900,5.496278398315546
2023-05-08,173.72000122070312,173.8000030517578,169.19000244140625,171.7899932861328,171.7899932861328,112249400,1.0172855182730478
2023-05-09,168.9499969482422,169.82000732421875,166.55999755859375,169.14999389648438,169.14999389648438,88965000,-1.5367597024416146
2023-05-10,172.5500030517578,174.42999267578125,166.67999267578125,168.5399932861328,168.5399932861328,119840700,-0.36062703657255835
2023-05-11,168.6999969482422,173.57000732421875,166.7899932861328,172.0800018310547,172.0800018310547,103889900,2.1003967520705658
2023-05-12,176.07000732421875,177.3800048828125,167.22999572753906,167.97999572753906,167.97999572753906,157577100,-2.3826162598143963
2023-05-15,167.66000366210938,169.75999450683594,164.5500030517578,166.35000610351562,166.35000610351562,105592500,-0.9703474612936969
2023-05-16,165.64999389648438,169.52000427246094,164.35000610351562,166.52000427246094,166.52000427246094,98288800,0.1021930644472091
2023-05-17,168.41000366210938,174.5,167.19000244140625,173.86000061035156,173.86000061035156,125473600,4.407876621166107
2023-05-18,174.22000122070312,177.05999755859375,172.4499969482422,176.88999938964844,176.88999938964844,109520300,1.742780840135616
2023-05-19,177.1699981689453,181.9499969482422,176.30999755859375,180.13999938964844,180.13999938964844,136024200,1.8373000232992265
2023-05-22,180.6999969482422,189.32000732421875,180.11000061035156,188.8699951171875,188.8699951171875,132001400,4.846228354123516
2023-05-23,186.1999969482422,192.9600067138672,185.25999450683597,185.7700042724609,185.7700042724609,156952100,-1.6413357996875821
2023-05-24,182.22999572753903,184.22000122070312,178.22000122070312,182.8999938964844,182.8999938964844,137605100,-1.5449266889003166
2023-05-25,186.5399932861328,186.77999877929688,180.5800018310547,184.47000122070312,184.47000122070312,96870700,0.8583965973816721
2023-05-26,184.6199951171875,198.6000061035156,184.52999877929688,193.1699981689453,193.1699981689453,162061500,4.7162123329924865
2023-05-30,200.1000061035156,204.47999572753903,197.52999877929688,201.16000366210935,201.16000366210935,128818700,4.136255924264187
2023-05-31,199.77999877929688,203.9499969482422,195.1199951171875,203.92999267578125,203.92999267578125,150711700,1.3770078361723836
2023-06-01,202.58999633789065,209.8000030517578,199.3699951171875,207.5200042724609,207.5200042724609,148029900,1.7604137329555236
2023-06-02,210.1499938964844,217.25,209.75,213.97000122070312,213.97000122070312,164129000,3.1081326211683136
2023-06-05,217.8000030517578,221.2899932861328,214.5200042724609,217.6100006103516,217.6100006103516,151143100,1.7011727666879528
2023-06-06,216.13999938964844,221.91000366210935,212.52999877929688,221.30999755859372,221.30999755859372,146911600,1.7002881015874216
2023-06-07,228.0,230.8300018310547,223.1999969482422,224.57000732421875,224.57000732421875,185710800,1.473051286244731
2023-06-08,224.22000122070312,235.22999572753903,223.00999450683597,234.8600006103516,234.8600006103516,164489700,4.582087077762287
2023-06-09,249.07000732421875,252.4199981689453,242.0200042724609,244.3999938964844,244.3999938964844,199882300,4.06199151040636
2023-06-12,247.94000244140625,250.97000122070312,244.58999633789065,249.8300018310547,249.8300018310547,150337900,2.221770896144193
2023-06-13,253.50999450683597,259.67999267578125,251.33999633789065,258.7099914550781,258.7099914550781,162384300,3.5544128242966044
2023-06-14,260.1700134277344,261.57000732421875,250.5,256.7900085449219,256.7900085449219,170575500,-0.7421371317580694
2023-06-15,248.3999938964844,258.95001220703125,247.2899932861328,255.8999938964844,255.8999938964844,160171200,-0.3465923979989127
2023-06-16,258.9200134277344,263.6000061035156,257.2099914550781,260.5400085449219,260.5400085449219,167563700,1.813214052015355
2023-06-20,261.5,274.75,261.1199951171875,274.45001220703125,274.45001220703125,165611200,5.338912722001776
2023-06-21,275.1300048828125,276.989990234375,257.7799987792969,259.4599914550781,259.4599914550781,211797100,-5.46184007477668
2023-06-22,250.7700042724609,265.0,248.25,264.6099853515625,264.6099853515625,166875900,1.9848894111198723
2023-06-23,259.2900085449219,262.45001220703125,252.8000030517578,256.6000061035156,256.6000061035156,176584100,-3.027088806722378
2023-06-26,250.07000732421875,258.3699951171875,240.6999969482422,241.0500030517578,241.0500030517578,179990600,-6.060016633625775
2023-06-27,243.2400054931641,250.38999938964844,240.8500061035156,250.2100067138672,250.2100067138672,164968200,3.8000429562917493
2023-06-28,249.6999969482422,259.8800048828125,248.88999938964844,256.239990234375,256.239990234375,159770800,2.40996896954786
2023-06-29,258.0299987792969,260.739990234375,253.6100006103516,257.5,257.5,131283400,0.49173033626503937
2023-06-30,260.6000061035156,264.45001220703125,259.8900146484375,261.7699890136719,261.7699890136719,112267600,1.6582481606492783
2023-07-03,276.489990234375,284.25,275.1099853515625,279.82000732421875,279.82000732421875,119685900,6.895373445427366
2023-07-05,278.82000732421875,283.8500061035156,277.6000061035156,282.4800109863281,282.4800109863281,131530900,0.9506123909958086
2023-07-06,278.0899963378906,279.9700012207031,272.8800048828125,276.5400085449219,276.5400085449219,120332100,-2.1028045208104085
2023-07-07,278.42999267578125,280.7799987792969,273.7699890136719,274.42999267578125,274.42999267578125,113602000,-0.7630056425625198
2023-07-10,276.4700012207031,277.5199890136719,265.1000061035156,269.6099853515625,269.6099853515625,119425400,-1.7563704598109409
2023-07-11,268.6499938964844,270.8999938964844,266.3699951171875,269.7900085449219,269.7900085449219,91972400,0.0667717084456676
2023-07-12,276.3299865722656,276.5199890136719,271.4599914550781,271.989990234375,271.989990234375,95672100,0.8154422401772665
2023-07-13,274.5899963378906,279.45001220703125,270.6000061035156,277.8999938964844,277.8999938964844,112681500,2.172875427149612
2023-07-14,277.010009765625,285.29998779296875,276.3099975585937,281.3800048828125,281.3800048828125,119771100,1.2522529912772917
