Date,Open,High,Low,Close,Adj Close,Volume
2022-08-02,6.570000171661377,7.199999809265137,6.550000190734863,6.960000038146973,6.960000038146973,15647700
2022-08-03,7.110000133514404,7.5,6.980000019073486,7.480000019073486,7.480000019073486,13699500
2022-08-04,7.679999828338623,8.098999977111816,7.409999847412109,7.949999809265137,7.949999809265137,21223100
2022-08-05,7.769999980926514,8.085000038146973,7.570000171661377,8.050000190734863,8.050000190734863,14847500
2022-08-08,8.149999618530273,8.970000267028809,7.760000228881836,7.789999961853027,7.789999961853027,19308000
2022-08-09,7.610000133514404,7.622000217437744,6.949999809265137,6.960000038146973,6.960000038146973,13261600
2022-08-10,7.369999885559082,7.380000114440918,6.909999847412109,6.989999771118164,6.989999771118164,12405100
2022-08-11,7.050000190734863,7.050000190734863,6.559999942779541,6.690000057220459,6.690000057220459,16518900
2022-08-12,6.78000020980835,7.28000020980835,6.559999942779541,6.829999923706055,6.829999923706055,18308400
2022-08-15,6.875,7.099999904632568,6.619999885559082,6.71999979019165,6.71999979019165,9505300
2022-08-16,6.679999828338623,7.010000228881836,6.380000114440918,6.900000095367432,6.900000095367432,12635300
2022-08-17,6.760000228881836,6.760000228881836,6.510000228881836,6.570000171661377,6.570000171661377,7928700
2022-08-18,6.550000190734863,6.659999847412109,6.440000057220459,6.599999904632568,6.599999904632568,7621200
2022-08-19,6.420000076293945,6.449999809265137,5.965000152587891,6.0,6.0,9997500
2022-08-22,5.860000133514404,5.889999866485596,5.489999771118164,5.489999771118164,5.489999771118164,12140000
2022-08-23,5.639999866485596,6.0,5.579999923706055,5.800000190734863,5.800000190734863,12485200
2022-08-24,5.849999904632568,6.099999904632568,5.78000020980835,5.949999809265137,5.949999809265137,8222300
2022-08-25,6.199999809265137,6.349999904632568,6.03000020980835,6.170000076293945,6.170000076293945,8212700
2022-08-26,6.25,6.289999961853027,5.875,6.0,6.0,7772900
2022-08-29,5.880000114440918,6.210000038146973,5.840000152587891,5.96999979019165,5.96999979019165,6146800
2022-08-30,5.820000171661377,5.929999828338623,5.300000190734863,5.409999847412109,5.409999847412109,16672100
2022-08-31,5.539999961853027,5.570000171661377,5.289999961853027,5.360000133514404,5.360000133514404,9994000
2022-09-01,5.25,5.364999771118164,5.099999904632568,5.320000171661377,5.320000171661377,11775400
2022-09-02,5.360000133514404,5.579999923706055,5.260000228881836,5.269999980926514,5.269999980926514,8703900
2022-09-06,5.329999923706055,5.369999885559082,5.03000020980835,5.059999942779541,5.059999942779541,15257200
2022-09-07,5.019999980926514,5.235000133514404,5.0,5.170000076293945,5.170000076293945,16381600
2022-09-08,5.099999904632568,5.309999942779541,5.019999980926514,5.25,5.25,11234000
