Date,Open,High,Low,Close,Adj Close,Volume
2022-08-02,23.34000015258789,26.700000762939453,23.280000686645508,25.440000534057617,25.440000534057617,10618700
2022-08-03,26.670000076293945,30.420000076293945,26.40999984741211,29.059999465942383,29.059999465942383,12024300
2022-08-04,28.979999542236328,30.8799991607666,27.729999542236328,28.329999923706055,28.329999923706055,7733100
2022-08-05,27.405000686645508,30.3700008392334,26.829999923706055,29.600000381469727,29.600000381469727,11041200
2022-08-08,31.209999084472656,34.9900016784668,31.059999465942383,32.27000045776367,32.27000045776367,23752000
2022-08-09,28.239999771118164,33.4900016784668,27.520000457763672,28.450000762939453,28.450000762939453,21850400
2022-08-10,29.954999923706055,33.91400146484375,28.510000228881836,33.5,33.5,18630100
2022-08-11,34.375,35.459999084472656,30.93000030517578,31.709999084472656,31.709999084472656,12420100
2022-08-12,32.369998931884766,35.18600082397461,31.719999313354492,34.7599983215332,34.7599983215332,8940700
2022-08-15,33.95000076293945,35.28799819946289,32.34000015258789,33.08000183105469,33.08000183105469,7882100
2022-08-16,32.93000030517578,37.66999816894531,30.780000686645508,36.279998779296875,36.279998779296875,15433400
2022-08-17,34.93000030517578,36.5,32.529998779296875,33.0099983215332,33.0099983215332,11354200
2022-08-18,33.27000045776367,33.290000915527344,30.702999114990234,31.1299991607666,31.1299991607666,8599100
2022-08-19,30.0,30.049999237060547,28.200000762939453,28.459999084472656,28.459999084472656,7461200
2022-08-22,27.261999130249023,28.59000015258789,26.270000457763672,26.84000015258789,26.84000015258789,7525200
2022-08-23,26.975000381469727,28.219999313354492,26.31999969482422,26.649999618530273,26.649999618530273,5573500
2022-08-24,27.010000228881836,27.940000534057617,26.520000457763672,26.850000381469727,26.850000381469727,5007300
2022-08-25,27.350000381469727,28.219999313354492,26.719999313354492,28.110000610351562,28.110000610351562,6940800
2022-08-26,27.989999771118164,28.309999465942383,25.100000381469727,25.209999084472656,25.209999084472656,8996600
2022-08-29,24.84000015258789,26.034000396728516,24.760000228881836,25.520000457763672,25.520000457763672,5273400
2022-08-30,25.93000030517578,26.5,24.25,25.030000686645508,25.030000686645508,5094600
2022-08-31,25.739999771118164,26.68000030517578,25.3799991607666,25.899999618530273,25.899999618530273,9094400
2022-09-01,25.219999313354492,26.06999969482422,24.25,25.950000762939453,25.950000762939453,6069500
2022-09-02,26.639999389648438,26.899999618530273,24.260000228881836,24.3799991607666,24.3799991607666,6343900
2022-09-06,24.280000686645508,25.0,23.399999618530273,24.530000686645508,24.530000686645508,5081800
2022-09-07,24.280000686645508,26.989999771118164,24.239999771118164,26.649999618530273,26.649999618530273,4806900
2022-09-08,26.155000686645508,27.09000015258789,25.510000228881836,26.760000228881836,26.760000228881836,4738100
2022-09-09,27.5,28.579999923706055,27.3700008392334,27.530000686645508,27.530000686645508,6564900
2022-09-12,27.65999984741211,29.334999084472656,27.141000747680664,28.010000228881836,28.010000228881836,6511700
2022-09-13,25.920000076293945,26.389999389648438,24.959999084472656,24.969999313354492,24.969999313354492,7928800
2022-09-14,25.399999618530273,25.739999771118164,24.15999984741211,25.309999465942383,25.309999465942383,6540000
2022-09-15,24.56999969482422,26.670000076293945,24.540000915527344,25.959999084472656,25.959999084472656,6251500
2022-09-16,25.520000457763672,25.639999389648438,23.950000762939453,24.469999313354492,24.469999313354492,7760600
2022-09-19,23.84000015258789,24.65999984741211,22.722000122070312,23.459999084472656,23.459999084472656,7339900
2022-09-20,23.0,23.829999923706055,22.6299991607666,23.030000686645508,23.030000686645508,6531400
2022-09-21,22.899999618530273,24.989999771118164,22.56999969482422,22.8700008392334,22.8700008392334,9904700
2022-09-22,22.969999313354492,23.110000610351562,21.15999984741211,21.309999465942383,21.309999465942383,7719500
2022-09-23,21.110000610351562,21.799999237060547,20.40999984741211,21.5,21.5,6329700
2022-09-26,21.59000015258789,22.479999542236328,20.790000915527344,20.799999237060547,20.799999237060547,5327500
2022-09-27,21.68000030517578,22.649999618530273,21.0,21.270000457763672,21.270000457763672,5275500
2022-09-28,21.5,22.690000534057617,21.139999389648438,22.469999313354492,22.469999313354492,4682800
2022-09-29,21.809999465942383,21.920000076293945,20.219999313354492,21.0,21.0,7550900
2022-09-30,20.969999313354492,21.989999771118164,20.700000762939453,20.790000915527344,20.790000915527344,5443800
2022-10-03,20.969999313354492,21.1299991607666,20.200000762939453,20.540000915527344,20.540000915527344,5931200
2022-10-04,21.200000762939453,22.65999984741211,21.200000762939453,22.520000457763672,22.520000457763672,7863400
2022-10-05,21.760000228881836,22.09000015258789,20.950000762939453,21.739999771118164,21.739999771118164,3951300
2022-10-06,21.809999465942383,22.989999771118164,21.540000915527344,22.579999923706055,22.579999923706055,6168600
2022-10-07,21.808000564575195,21.889999389648438,20.6200008392334,20.8799991607666,20.8799991607666,5480900
2022-10-10,21.15999984741211,21.93000030517578,20.440000534057617,21.530000686645508,21.530000686645508,4337100
2022-10-11,21.610000610351562,24.09000015258789,20.549999237060547,23.309999465942383,23.309999465942383,8340100
2022-10-12,23.31999969482422,25.06999969482422,22.809999465942383,24.700000762939453,24.700000762939453,6597600
2022-10-13,22.93199920654297,25.770000457763672,22.15999984741211,24.329999923706055,24.329999923706055,8525200
2022-10-14,25.155000686645508,25.600000381469727,22.54599952697754,22.940000534057617,22.940000534057617,4867500
2022-10-17,23.90999984741211,24.420000076293945,22.950000762939453,23.149999618530273,23.149999618530273,5726000
2022-10-18,24.5,26.094999313354492,24.200000762939453,24.899999618530273,24.899999618530273,8761900
2022-10-19,24.420000076293945,25.03499984741211,22.25,22.8700008392334,22.8700008392334,8152600
2022-10-20,22.920000076293945,24.739999771118164,22.729999542236328,22.770000457763672,22.770000457763672,4973500
2022-10-21,22.520000457763672,22.600000381469727,21.010000228881836,21.850000381469727,21.850000381469727,7576000
2022-10-24,21.71299934387207,21.71299934387207,20.1200008392334,21.260000228881836,21.260000228881836,6146300
2022-10-25,20.68000030517578,23.81999969482422,20.65999984741211,23.780000686645508,23.780000686645508,7480800
2022-10-26,23.309999465942383,25.190000534057617,23.030000686645508,23.670000076293945,23.670000076293945,4519400
2022-10-27,23.8799991607666,23.979999542236328,22.639999389648438,23.350000381469727,23.350000381469727,3637400
2022-10-28,23.25,23.969999313354492,22.760000228881836,23.68000030517578,23.68000030517578,3125300
2022-10-31,23.350000381469727,25.530000686645508,23.139999389648438,23.18000030517578,23.18000030517578,5314600
2022-11-01,24.670000076293945,25.139999389648438,22.030000686645508,22.170000076293945,22.170000076293945,6024500
2022-11-02,22.1200008392334,22.19499969482422,20.350000381469727,20.43000030517578,20.43000030517578,7371900
2022-11-03,20.25,20.700000762939453,19.520000457763672,19.770000457763672,19.770000457763672,6407500
2022-11-04,20.489999771118164,20.700000762939453,18.809999465942383,19.3700008392334,19.3700008392334,6316100
2022-11-07,19.520000457763672,19.700000762939453,17.93000030517578,18.6200008392334,18.6200008392334,6298800
2022-11-08,18.18199920654297,19.639999389648438,17.579999923706055,19.040000915527344,19.040000915527344,9781800
2022-11-09,15.199999809265137,17.440000534057617,14.020000457763672,17.059999465942383,17.059999465942383,17873700
2022-11-10,18.520000457763672,21.889999389648438,18.15999984741211,21.700000762939453,21.700000762939453,12070000
2022-11-11,21.010000228881836,23.239999771118164,20.8700008392334,22.540000915527344,22.540000915527344,6042500
2022-11-14,22.010000228881836,22.540000915527344,20.34000015258789,20.559999465942383,20.559999465942383,6262200
2022-11-15,21.389999389648438,23.489999771118164,21.020000457763672,21.639999389648438,21.639999389648438,8714300
2022-11-16,20.899999618530273,21.25,19.34000015258789,20.200000762939453,20.200000762939453,6426800
2022-11-17,19.489999771118164,19.64699935913086,18.829999923706055,19.459999084472656,19.459999084472656,4322400
2022-11-18,20.0,20.18000030517578,18.68000030517578,19.209999084472656,19.209999084472656,3859800
2022-11-21,18.6299991607666,19.399999618530273,18.079999923706055,18.559999465942383,18.559999465942383,3991200
2022-11-22,18.709999084472656,19.0049991607666,17.799999237060547,18.100000381469727,18.100000381469727,4279200
2022-11-23,18.209999084472656,18.59000015258789,17.969999313354492,18.280000686645508,18.280000686645508,2937800
